move_id,container_no_raw,move_time,facility,from_block,from_row,from_bay,from_tier,to_block,to_row,to_bay,to_tier,move_reason,equipment_id,operator_id
16bdf106-abe0-4ce5-aa7d-c1be49189e56,PONU9961093,2026-01-11T07:29:00.000000,CT03-Depot,A2,42,21,3,A1,94,9,4,RECEIVE,RTG33,OP8949
b8beff94-4a8d-4dff-857e-e1cde5d17856,PONU9961093,2026-01-10T17:45:05.151769,CT01-Yard-A,A2,36,34,5,C2,60,15,2,INSPECTION,RTG62,OP8487
8e7b736b-f956-45a7-bd47-5b000c83c0c3,PONU9961093,2026-01-10T07:24:00.000000,CT04-Terminal,A1,96,4,1,C2,20,30,4,RECEIVE,RTG60,OP5998
813112a8-b1ec-43fd-869b-dd2f5fee0b12,HLCU7124334,2025-12-28T15:35:00.000000,CT02-Yard-B,,31,31,4,,30,3,2,REHANDLE,RTG52,OP9405
754b26f1-c50c-484a-83e8-b665b667c3d1,HLCU7124334,2026-01-08T19:11:53.363584,CT01-B-05-2,,22,28,4,,20,22,4,DELIVERY,RTG04,OP3440
265b8519-3deb-48c1-b18a-fea2cc17a7b7,HLCU7124334,2026-01-23T07:31:00.000000,CT02-C-20-4,A2,16,15,3,B2,60,13,1,REHANDLE,RTG57,OP5157
61609316-b789-4be8-ac57-b66b19f16c21,TCNU3183616,2026-01-19T20:47:00.000000,CT03-A-01-1,A2,48,13,4,B2,44,14,3,DELIVERY,RTG81,OP5738
66e64527-f758-46c6-8f70-a07d508994f7,TCNU3183616,2026-01-19T13:11:30.449678,CT02-C-20-4,,3,29,5,,74,12,1,RECEIVE,RTG19,OP5137
6b4cb056-deca-4d46-8b65-f56b7c9bd8cd,TCNU3183616,2026-01-16T16:46:18.950749,CT04-B-10-3,B1,34,31,3,B1,87,22,5,DELIVERY,RTG71,OP7793
6ffe76af-b42b-484a-a18f-3b0451476a19,TCNU3183616,2026-01-19T20:47:00.000000,CT01-A-12-1,C1,89,26,4,B2,69,33,2,RECEIVE,RTG25,OP2568
ead6dfcb-cb1d-430b-86b2-4c38cd00e5e8,TCNU3183616,2026-01-17T11:55:01.481349,CT03-A-01-1,,40,32,3,,8,11,3,REHANDLE,RTG80,OP8769
436bac61-9fd9-4a3b-a5ba-65dca71d8c1d,TCNU3183616,2026-01-14T18:32:00.000000,CT03-Depot,B2,10,9,1,A1,61,6,4,DELIVERY,RTG80,OP7528
73428b61-3341-4875-8ce3-393cd8a09d14,MSCU2948725,2026-01-20T19:05:00.000000,CT03-A-01-1,B1,94,39,5,A2,59,10,5,INSPECTION,RTG09,OP1373
a3e3beb4-8bf5-4186-b80d-4e4d09cdabf9,MSCU2948725,2026-01-24T13:08:00.000000,CT04-Terminal,C2,87,39,4,B2,38,12,1,REHANDLE,RTG52,OP4642
7a78001c-c8b4-491c-bf1c-c81f5a5bc476,MSCU6124591,2026-01-13T19:36:44.318282,CT01-B-05-2,C1,75,2,1,C2,78,15,3,INSPECTION,RTG17,OP5148
120d65db-5232-40d1-b50b-f62526b6fd97,MSCU6124591,2026-01-21T10:48:00.000000,CT04-B-10-3,A1,81,18,5,A1,73,26,1,SHIFTING,RTG19,OP5184
18a478ce-b104-4ebb-910b-0644ee6c2d8b,MSCU6124591,2026-01-21T10:48:00.000000,CT04-B-10-3,B1,32,23,5,C2,24,10,3,SHIFTING,RTG32,OP7134
5127d96e-7530-40bf-af5f-f29ba7c6594e,CXDU8216624,2025-12-24T12:20:00.000000,CT03-Depot,B2,67,37,2,B1,88,9,2,REHANDLE,RTG60,OP3963
fda70956-f454-4260-9989-7234aa7dcaed,CXDU8216624,2025-12-24T11:52:25.684239,CT02-Yard-B,C2,24,39,5,C1,13,17,1,DELIVERY,RTG58,OP2222
10a9b5d9-1c80-489d-ad43-383c7b3077aa,CXDU8216624,2025-12-23T15:57:00.000000,CT03-A-01-1,C1,45,19,3,C1,80,30,2,DELIVERY,RTG32,OP9006
00a685d5-62e9-4596-9972-8a281c57c292,TCNU8019463,2026-01-02T06:50:16.674259,CT01-B-05-2,C2,59,9,5,B2,70,36,4,DELIVERY,RTG09,OP1978
87d7e95b-0141-4043-826e-dceb7d79567b,TCNU8019463,2026-01-06T17:53:00.000000,CT03-A-01-1,B1,51,35,3,C2,9,29,4,RECEIVE,RTG35,OP4599
2605268e-33c9-4268-a336-7006dd46ac15,TCNU8019463,2025-12-30T15:00:00.000000,CT04-B-10-3,A1,9,18,4,B1,59,10,4,INSPECTION,RTG97,OP8621
8bd794e6-4b8a-4129-89ba-cc60c6c286e0,TCNU1623286,2025-12-29T10:59:00.000000,CT02-Yard-B,A2,77,12,3,B1,88,15,5,RECEIVE,RTG07,OP4457
ff392f66-f9cd-4999-896e-6fb274b4ade0,TCNU1623286,2026-01-04T11:31:00.000000,CT01-Yard-A,C1,32,25,3,C1,73,8,2,DELIVERY,RTG52,OP7014
de551591-54f8-410b-9416-1880884bd50e,TCNU1623286,2026-01-04T11:31:00.000000,CT03-Depot,C2,86,34,2,C1,15,5,1,DELIVERY,RTG79,OP7322
876ddf9a-0528-41da-879b-443934a50a84,HLCU6501328,2026-01-22T02:03:41.970304,CT04-Terminal,B1,31,22,5,A2,78,39,2,INSPECTION,RTG46,OP9514
ae95c26b-da8e-4a56-ba6d-f51c899dcfcf,HLCU6501328,2026-01-22T02:03:40.372378,CT01-A-12-1,B2,91,9,4,A1,33,29,4,SHIFTING,RTG57,OP8244
4124c4d6-97bc-4eac-ac44-70a12bd74b47,HLCU6501328,2026-01-22T02:04:00.000000,CT04-Terminal,C1,56,24,2,B2,26,26,2,REHANDLE,RTG85,OP1001
1d7e2dc6-8fd0-4c52-b5b7-6584f90f07b8,HLCU6501328,2026-01-22T02:04:00.000000,CT04-B-10-3,C1,28,31,4,C2,64,5,2,RECEIVE,RTG68,OP4188
b28bb7c1-d0ac-4025-8e2e-de22bb49ff66,PONU1501083,2026-01-08T23:25:00.000000,CT01-A-12-1,C1,79,36,4,A1,25,21,2,RECEIVE,RTG86,OP9227
0b20e548-584f-471c-afd8-52381cc48d73,PONU1501083,2026-01-07T12:24:00.000000,CT03-A-01-1,B2,6,31,3,B1,46,16,2,INSPECTION,RTG58,OP1120
9a392bdd-8fe8-4f55-b5e9-3e4019ee085c,CXDU8454425,2026-01-10T05:05:00.000000,CT02-C-20-4,B1,66,8,1,A1,74,30,2,INSPECTION,RTG56,OP5590
644ea398-0809-42b4-8c4e-c73e9d4c6ca6,CXDU8454425,2025-12-17T08:48:00.000000,CT01-B-05-2,C1,15,34,5,A1,48,30,1,DELIVERY,RTG77,OP4670
01e727e8-0008-4350-899a-1160be060789,CXDU6323014,2025-12-20T10:33:00.000000,CT02-Yard-B,B2,5,7,1,A1,54,6,2,INSPECTION,RTG99,OP8013
affc0bb1-df81-4ab5-9c03-32aac90a584a,CXDU6323014,2026-01-06T02:41:00.000000,CT04-B-10-3,C1,36,22,5,A2,47,11,1,SHIFTING,RTG50,OP4003
f31b0ab7-6e5c-48bd-92d7-04ef4880c963,MSCU1836029,2026-01-18T13:15:00.000000,CT02-C-20-4,,12,11,4,,36,30,2,DELIVERY,RTG80,OP6020
15f84413-9f84-4bf4-9176-d8f03ef8b95c,MSCU1836029,2026-01-15T22:12:17.419354,CT02-Yard-B,A2,74,28,5,A1,34,23,5,RECEIVE,RTG01,OP8357
73c04cfa-daff-4e94-aca4-b54eb97846c8,MSCU1836029,2026-01-18T13:15:00.000000,CT01-A-12-1,,90,32,1,,13,23,5,REHANDLE,RTG47,OP2769
0a78f682-25ee-40ad-b03d-3486ab0c464d,PONU9761363,2025-12-22T12:35:23.979522,CT04-B-10-3,A2,48,38,2,B2,26,24,2,RECEIVE,RTG85,OP6734
70e50ab3-fea5-4f15-86ed-5d1e49679a96,PONU9761363,2026-01-01T04:46:00.000000,CT01-B-05-2,A2,71,17,3,B2,16,36,3,RECEIVE,RTG80,OP1094
85f1de06-5b3e-41a5-b708-19b9524f3026,PONU9761363,2025-12-19T06:04:00.000000,CT04-B-10-3,B1,75,11,4,A1,90,9,4,SHIFTING,RTG09,OP7286
e573eb4f-c3e4-4345-a635-35954d035e56,PONU9761363,2025-12-30T23:17:14.211604,CT01-A-12-1,B2,90,12,1,A2,26,39,5,INSPECTION,RTG79,OP3258
d580a65b-ee52-4719-b37a-3108f127bfbf,PONU8474198,2026-01-21T02:01:00.000000,CT01-B-05-2,C2,87,4,3,B2,85,34,5,SHIFTING,RTG52,OP3094
cebc897a-f709-4fd3-8a5a-016a1850ab1c,PONU8474198,2025-12-29T21:05:00.000000,CT02-Yard-B,B1,91,8,1,C2,3,21,2,RECEIVE,RTG69,OP1274
6a090c3e-ab94-4081-964e-07d681119294,PONU5432070,2026-01-16T03:12:00.000000,CT04-Terminal,C2,27,15,4,C1,98,15,1,RECEIVE,RTG63,OP6909
01ffd73e-d587-4a76-b8c5-b8a7e075ca3b,PONU5432070,2026-01-16T03:12:00.000000,CT03-A-01-1,,72,7,2,,11,7,3,REHANDLE,RTG71,OP2827
d39dd669-55ea-456e-9743-fb253ded3a96,PONU5432070,2026-01-15T07:03:02.498332,CT01-B-05-2,C1,68,12,2,A1,22,24,3,SHIFTING,RTG87,OP2048
e26b08c1-2eca-416b-b958-c274371a172b,PONU9634177,2026-01-23T12:34:00.000000,CT02-C-20-4,B2,20,2,4,B2,58,24,4,INSPECTION,RTG76,OP7099
841e2d68-9ace-427a-80cd-651fd90b2031,PONU9634177,2026-01-22T04:08:20.012506,CT03-Depot,,87,13,5,,43,4,3,DELIVERY,RTG31,OP4478
82361650-f532-4dd7-95e0-95c3b10f73ad,PONU9634177,2026-01-19T07:36:14.594797,CT02-C-20-4,B1,12,38,4,C1,74,17,5,SHIFTING,RTG66,OP3130
187d71e3-8a39-4ca2-9de8-f1c5041c0223,PONU9634177,2026-01-23T12:34:00.000000,CT02-Yard-B,,76,35,2,,24,25,1,REHANDLE,RTG80,OP5807
ea0cc36d-4db3-4501-9405-3d957e23953b,HLCU7070688,2026-01-07T23:50:00.000000,CT03-A-01-1,B2,85,29,1,B1,13,13,1,REHANDLE,RTG75,OP1039
ab38ea84-89ba-4c38-9101-379f47d007c5,HLCU7070688,2026-01-07T14:47:28.412994,CT01-B-05-2,,63,9,5,,73,2,3,SHIFTING,RTG99,OP7085
81189f74-c7f5-4de7-9255-e27386b6f133,HLCU7070688,2026-01-06T01:42:07.322836,CT02-C-20-4,,51,16,2,,2,16,5,RECEIVE,RTG60,OP1278
6f1d6b52-ff74-4727-ade3-1b50cbd567e2,HLCU3211578,2026-01-15T23:13:40.030809,CT03-Depot,C2,27,6,1,B2,38,40,4,REHANDLE,RTG14,OP1391
0db3c391-9a05-43ab-bd44-c7da4947ef67,HLCU3211578,2026-01-13T17:29:43.400990,CT01-B-05-2,A2,66,11,1,C1,47,21,2,RECEIVE,RTG61,OP2220
297d25ef-72d4-4781-8372-f8d90131390b,HLCU3211578,2026-01-20T08:42:00.000000,CT03-Depot,B2,23,5,4,A2,46,8,5,REHANDLE,RTG50,OP7160
5396f1d1-825e-4409-ba29-4af3d5d32ef0,HLCU2283987,2026-01-10T16:59:00.000000,CT01-A-12-1,C1,13,32,4,A2,25,13,2,DELIVERY,RTG13,OP8133
50da2c7c-35f2-4a55-858f-29b8813034cc,HLCU2283987,2026-01-10T16:59:00.000000,CT01-Yard-A,C1,34,15,2,A1,96,29,3,RECEIVE,RTG51,OP1351
5405f192-ccfe-4d96-8409-531472840d24,HLCU2283987,2026-01-10T16:57:18.363801,CT01-B-05-2,B2,94,34,4,C1,69,16,4,RECEIVE,RTG93,OP1974
0c5193cd-c75e-4977-a974-6bf197389f91,HLCU2283987,2025-12-27T09:00:04.558305,CT02-Yard-B,A1,18,33,3,B2,32,29,3,RECEIVE,RTG47,OP2102
0427f3a9-a32c-4250-969e-86ec79f8f8a0,HLCU2283987,2026-01-09T01:45:54.685491,CT04-Terminal,C2,66,36,4,C2,30,32,5,DELIVERY,RTG25,OP2699
5293ccff-aa89-4813-860d-d5f27fd5f6dd,HLCU8107082,2026-01-10T18:05:00.000000,CT02-Yard-B,B2,43,16,1,C2,61,5,5,RECEIVE,RTG09,OP7574
ae3f8527-79a0-4885-b24f-ebd486d1d3ff,HLCU8107082,2026-01-09T15:44:00.000000,CT03-Depot,C1,53,29,2,B2,30,4,3,INSPECTION,RTG76,OP3646
681ade67-6658-48cd-aa77-c21acdfa9acd,HLCU8107082,2026-01-09T20:14:48.860946,CT01-B-05-2,,56,6,4,,48,23,4,RECEIVE,RTG80,OP7324
d9679d79-463a-41ce-b5fc-9a3737f2d64f,HLCU7366931,2026-01-16T04:57:00.000000,CT03-A-01-1,A1,58,31,3,B2,86,28,2,RECEIVE,RTG74,OP1793
7a4c6d9f-393f-470e-87be-2b2a6cee6345,HLCU7366931,2026-01-15T20:21:48.274632,CT02-Yard-B,C2,22,3,4,B2,39,20,1,REHANDLE,RTG94,OP9294
87159306-4d5c-49c7-8a27-9c0cdc483928,HLCU7366931,2026-01-16T04:57:00.000000,CT01-B-05-2,C2,46,26,4,B1,32,9,3,INSPECTION,RTG99,OP7223
6a72999b-c1fa-4312-8139-e379a5149dbf,HLCU7366931,2026-01-15T11:48:57.795447,CT01-A-12-1,C1,85,11,5,C1,48,3,2,SHIFTING,RTG95,OP4454
48de7e77-20d8-43d8-b2a7-df3d37cf69f9,HLCU1956000,2026-01-10T04:46:00.000000,CT04-Terminal,A1,55,20,2,A1,60,35,1,DELIVERY,RTG79,OP9523
925a1e73-0c82-45cd-9934-5f1a687276ff,HLCU1956000,2026-01-10T04:46:00.000000,CT02-Yard-B,A1,17,16,2,B2,93,15,3,REHANDLE,RTG86,OP5401
ac876398-b552-4ead-bfb3-d15db218b963,MSCU2725571,2026-01-01T04:59:00.000000,CT02-Yard-B,B1,48,23,1,C1,24,35,5,INSPECTION,RTG06,OP2701
e57d8570-4351-42c6-ae6d-c5016fab7ef6,MSCU2725571,2026-01-01T04:59:00.000000,CT01-B-05-2,B2,48,28,5,C1,5,21,2,DELIVERY,RTG88,OP5109
61f29b86-4585-495c-b52e-eacf5c4c6113,MSCU7177993,2026-01-08T02:17:00.000000,CT03-Depot,B2,18,30,5,A2,3,28,5,INSPECTION,RTG13,OP6681
8e4a8ad7-0704-4fda-a0f6-ef2d2633aa3e,MSCU7177993,2026-01-08T02:17:00.000000,CT02-C-20-4,C1,50,23,1,C2,97,21,5,INSPECTION,RTG93,OP5639
757fb920-202a-4c22-9b88-58a220e115b3,PONU1258834,2026-01-02T17:50:00.000000,CT01-Yard-A,C2,22,16,5,C1,52,34,3,DELIVERY,RTG85,OP3821
20709879-e7eb-4320-8883-3c69763eb90d,PONU1258834,2025-12-28T11:10:00.000000,CT03-A-01-1,A2,67,13,5,C1,43,39,4,INSPECTION,RTG23,OP8220
21c385ad-44be-4cc8-840f-dbd55c8ab227,PONU1162791,2026-01-22T01:53:58.053904,CT02-Yard-B,C1,58,19,1,B1,55,4,1,DELIVERY,RTG66,OP5082
d3d92c16-9352-4790-b291-4901d7caa82f,PONU1162791,2026-01-16T22:10:45.381344,CT01-Yard-A,,50,2,1,,53,11,3,INSPECTION,RTG12,OP6187
665aadf3-4c9a-4f4c-adae-6edc6b557272,PONU1162791,2026-01-22T22:01:00.000000,CT01-A-12-1,B1,15,35,5,A2,4,36,2,DELIVERY,RTG21,OP3923
21d83439-e888-4a2a-8e13-072d0c5ce81e,HLCU4252793,2026-01-08T21:24:42.746006,CT04-Terminal,A1,84,2,2,A1,82,35,2,SHIFTING,RTG57,OP1453
ccd1e05a-4bd2-488c-a4e7-b9899cb8623b,HLCU4252793,2026-01-09T02:20:00.000000,CT02-Yard-B,C1,11,35,2,A1,97,28,4,RECEIVE,RTG88,OP3528
139626df-e6fa-4181-a224-be3f05991973,HLCU4252793,2026-01-09T02:20:00.000000,CT01-A-12-1,C2,65,15,2,A2,3,35,1,INSPECTION,RTG42,OP6252
e4c69ffd-6fda-4e91-85a7-2ddfd635e51e,PONU1476074,2026-01-19T19:17:00.000000,CT03-A-01-1,,5,20,5,,3,6,1,RECEIVE,RTG08,OP6565
e73dedc3-0978-4424-b96f-51510493acb4,PONU1476074,2026-01-21T08:38:00.000000,CT01-Yard-A,B2,5,28,2,C2,71,9,4,SHIFTING,RTG70,OP5416
0b8a291e-e27e-4189-8d4d-05750fa33239,PONU1476074,2026-01-21T08:38:00.000000,CT01-B-05-2,A1,43,31,1,A2,41,1,1,REHANDLE,RTG91,OP3483
a3edaf77-adc9-475a-a8e8-c92913db3a91,MSCU6642638,2025-12-15T10:50:00.000000,CT04-Terminal,A2,9,36,3,B2,86,23,1,DELIVERY,RTG74,OP8660
66ce5da0-f06f-4b7f-b951-83c53897f491,PONU3180018,2026-01-25T04:44:00.000000,CT02-Yard-B,A1,51,10,2,B1,83,38,1,INSPECTION,RTG93,OP2292
6790340b-b9cd-4c46-affe-b070553d951a,PONU3180018,2026-01-24T05:15:39.319976,CT02-C-20-4,A2,3,39,1,B2,55,8,3,SHIFTING,RTG73,OP2533
bcfaf778-5209-4089-a818-b5380f8c51ef,PONU3180018,2026-01-25T04:44:00.000000,CT03-A-01-1,C2,19,22,1,C2,34,5,2,INSPECTION,RTG39,OP2846
76d7436f-4725-49fb-8679-f58c92da3f66,CXDU1492195,2026-01-24T04:54:01.542416,CT02-C-20-4,A1,63,30,2,B1,41,39,1,DELIVERY,RTG37,OP4517
492d364b-2800-4064-8800-033e7bd077b7,CXDU1492195,2026-01-25T13:40:00.000000,CT03-A-01-1,B1,57,22,4,B2,28,21,4,RECEIVE,RTG84,OP3941
b6c10f5b-5376-4262-943e-103b61dc7a07,CXDU1492195,2026-01-13T21:32:00.000000,CT04-B-10-3,,94,27,3,,74,38,1,RECEIVE,RTG53,OP8530
f835a5c8-860d-4267-9a43-039f242c4ef6,TCNU5713982,2026-01-05T01:59:00.000000,CT04-Terminal,C1,5,27,5,A2,38,3,4,REHANDLE,RTG29,OP3133
76af8804-13d0-47a0-b46d-1941b2949135,TCNU5713982,2026-01-10T11:27:59.829040,CT03-Depot,C2,9,13,1,B2,32,25,3,RECEIVE,RTG74,OP5865
8293b7ed-1fca-4154-b629-9d560432a2bd,TCNU5713982,2026-01-12T15:19:00.000000,CT02-Yard-B,B1,96,6,1,B2,71,27,4,RECEIVE,RTG39,OP8672
3ca02253-73ce-47b1-917f-63321219d25f,TCNU8407052,2026-01-05T05:48:00.000000,CT01-B-05-2,B2,74,12,5,A2,48,19,2,DELIVERY,RTG75,OP5945
87fffa3a-be19-48d5-992c-bfde72c8df5b,TCNU8407052,2026-01-05T05:48:00.000000,CT01-Yard-A,B2,43,20,3,C1,34,15,2,SHIFTING,RTG26,OP7420
4e4b10d0-3679-40a7-a448-4b4a10c2c80e,MSCU3495181,2026-01-09T01:10:00.000000,CT03-Depot,C2,80,7,5,C2,20,37,3,REHANDLE,RTG50,OP3171
9e62bd41-d77b-4981-ac35-2310a17d9f1c,MSCU3495181,2026-01-08T10:01:00.000000,CT04-Terminal,C2,97,17,5,B2,6,30,5,INSPECTION,RTG18,OP4318
75d89b0d-4d09-4754-b825-a958d987d88c,MSCU3495181,2026-01-08T21:10:50.334045,CT01-A-12-1,C1,3,28,2,C1,25,10,5,SHIFTING,RTG15,OP5645
ad953a32-1d20-4dc8-9358-3eb80ea6c1e8,MSCU6546028,2025-12-25T16:56:00.000000,CT03-Depot,,18,19,4,,48,28,5,INSPECTION,RTG19,OP2153
c610dba9-7087-4cd2-9fc0-632e8863f1d7,MSCU6546028,2025-12-25T10:13:58.947567,CT01-Yard-A,C2,7,34,3,A1,21,35,2,INSPECTION,RTG26,OP2695
f9e691d3-152b-4e40-ab92-c8d0327376a4,MSCU6546028,2025-12-24T23:14:43.454311,CT03-Depot,B2,27,4,4,C1,13,32,5,SHIFTING,RTG05,OP7769
c9ef3b32-9416-4304-a8fa-cd28c8b53fe3,MSCU6546028,2025-12-22T10:33:58.182393,CT02-Yard-B,A1,14,21,2,A1,38,8,1,INSPECTION,RTG30,OP6172
9131b259-951f-411e-8572-a9af6cb1378d,PONU8851333,2025-12-28T01:57:48.478956,CT01-A-12-1,A2,32,23,3,C2,32,20,4,RECEIVE,RTG63,OP7634
75a16277-8e22-4340-966d-4b7c54804143,PONU8851333,2025-12-27T19:39:08.662432,CT01-B-05-2,B1,61,24,5,B2,25,24,1,SHIFTING,RTG38,OP8462
ab17057b-b09f-4492-8a8d-1cc8812a32ca,PONU8851333,2025-12-28T12:12:00.000000,CT01-B-05-2,C2,61,37,2,A1,98,12,2,SHIFTING,RTG58,OP2351
3f04d0cd-574a-46e2-bdc3-09218c99063e,PONU3618374,2026-01-16T15:04:00.000000,CT01-A-12-1,A2,6,34,5,C2,28,36,5,REHANDLE,RTG66,OP3451
6b8c955a-47b1-4f91-8d95-aea4d5bff7d2,PONU3618374,2026-01-20T18:28:51.656906,CT01-Yard-A,B1,32,7,5,B1,8,27,2,RECEIVE,RTG03,OP2681
da892ea6-5bb0-4645-9201-505abe51096b,PONU3618374,2026-01-21T15:43:00.000000,CT03-A-01-1,B1,77,3,1,C1,61,30,4,REHANDLE,RTG30,OP6594
bcf76574-4262-47b0-8466-ef9ece72c1b8,HLCU3120571,2025-12-13T05:47:00.000000,CT01-Yard-A,B2,39,1,5,C2,76,4,3,INSPECTION,RTG12,OP6672
bac53975-ffe2-4398-8a71-4d35a55a938f,HLCU3120571,2026-01-14T07:32:00.000000,CT04-Terminal,A1,22,39,1,A1,75,21,2,RECEIVE,RTG69,OP2108
509b5b4f-04dc-4f26-8586-ef7d3d06476d,HLCU3120571,2025-12-20T08:27:40.714896,CT03-Depot,C2,8,3,1,A1,50,33,2,DELIVERY,RTG06,OP8913
ba77a761-a092-4528-915b-239933067ca1,CXDU1206902,2026-01-19T15:31:00.000000,CT03-A-01-1,A1,29,38,5,B1,58,19,2,SHIFTING,RTG60,OP6778
282f0dcc-ea15-431a-a2c0-751afad0ae6c,CXDU1206902,2026-01-14T19:28:00.000000,CT01-B-05-2,C2,19,22,2,A1,38,24,5,INSPECTION,RTG68,OP3646
5df77248-f98c-48a0-827c-a80e1c83ef1a,MSCU8974731,2026-01-05T08:01:00.000000,CT01-Yard-A,B1,75,23,4,A1,77,18,3,REHANDLE,RTG51,OP9690
7b8a2d55-d824-42c8-a3b2-f3105084c08a,TCNU7105208,2026-01-12T11:49:00.000000,CT03-Depot,,41,7,5,,16,4,5,SHIFTING,RTG15,OP5711
f15df2d6-ef8c-4ed4-a415-9412aae9038b,TCNU7105208,2026-01-08T04:35:49.935748,CT02-C-20-4,B2,93,24,3,B1,94,1,4,INSPECTION,RTG94,OP8861
a3c4a985-2952-4b82-a90b-a1c10bda3036,TCNU7105208,2026-01-03T17:30:18.759365,CT02-C-20-4,B1,96,6,4,B2,1,36,4,INSPECTION,RTG83,OP7279
81b8f437-43cb-4371-801d-03971c7e76ad,MSCU9184673,2026-01-05T03:20:00.000000,CT01-A-12-1,A2,41,26,5,C1,11,33,5,REHANDLE,RTG28,OP5763
ca87598a-aa51-4c11-81e2-d775c5247109,MSCU9184673,2026-01-05T03:20:00.000000,CT04-B-10-3,C1,29,34,4,C1,84,35,2,DELIVERY,RTG87,OP1645
9f9bb215-a872-41f7-a524-4175a8ad41a0,MSCU9184673,2026-01-03T14:29:42.440442,CT03-A-01-1,A2,85,15,1,A2,16,18,1,RECEIVE,RTG90,OP9374
7a9d1e28-9b49-4862-905a-dafe7ac42947,MSCU9184673,2026-01-03T10:18:00.000000,CT04-Terminal,C1,1,34,1,B1,79,40,2,SHIFTING,RTG65,OP8226
b9a635fe-87c5-4264-9afe-60e65cc8a252,MSCU9793289,2026-01-18T12:13:06.666130,CT03-Depot,A2,42,23,3,B2,96,1,3,SHIFTING,RTG98,OP8259
16d9fcf3-46be-4076-b9b9-c690922101a7,MSCU9793289,2026-01-22T23:20:00.000000,CT03-A-01-1,B1,66,23,5,B1,54,18,3,INSPECTION,RTG02,OP7216
b44f5ec0-18d8-498f-8c04-ae580aa6d62e,MSCU9793289,2026-01-14T06:57:18.451914,CT03-Depot,B1,69,6,4,C2,34,4,1,INSPECTION,RTG64,OP4719
687f498b-0200-461e-ba34-95bd5c3085a2,MSCU2496336,2026-01-11T16:27:00.000000,CT03-A-01-1,A1,54,19,5,A2,75,22,5,DELIVERY,RTG10,OP4672
a1be9e08-d86c-4a16-9093-0faaa7710c31,MSCU2496336,2026-01-11T16:28:00.000000,CT02-Yard-B,A1,40,31,2,C2,85,25,3,REHANDLE,RTG47,OP5809
644be798-84b1-472c-a5e2-733812dd7d6e,CXDU6636946,2025-12-16T08:39:00.000000,CT03-Depot,B1,1,32,1,C2,16,4,4,INSPECTION,RTG19,OP7403
882b8ac6-f632-44f1-ad01-b41f73ee84f5,CXDU6636946,2025-12-17T05:04:00.000000,CT02-C-20-4,B2,28,7,1,B1,18,3,2,RECEIVE,RTG53,OP7511
2737b908-8ce1-453c-a28f-f6898f719e98,CXDU8495713,2026-01-23T01:06:00.000000,CT04-Terminal,A1,61,31,5,B1,2,12,1,RECEIVE,RTG95,OP1671
6fc6d837-2b54-4457-9911-bb9a16852f27,CXDU8495713,2026-01-21T18:10:48.911454,CT03-A-01-1,,30,29,1,,92,34,1,RECEIVE,RTG29,OP7521
d86a1fc8-fd4f-4ad0-9f8b-435587fed948,CXDU8495713,2026-01-23T01:06:00.000000,CT03-A-01-1,C1,55,20,5,B1,46,5,4,RECEIVE,RTG29,OP3551
2fd9eac9-a04c-4a0a-aa83-194edb554612,CXDU8495713,2026-01-18T19:55:29.415109,CT01-B-05-2,B2,50,1,3,C2,33,6,5,REHANDLE,RTG23,OP5413
5f28734d-6b5c-4f30-8a0a-6d405b93e01b,MSCU5741567,2026-01-24T08:14:18.453262,CT01-A-12-1,B1,72,4,2,B2,72,2,4,DELIVERY,RTG99,OP8616
3b81cb31-809c-492a-b318-c0d57b7510c0,MSCU5741567,2026-01-24T10:19:00.000000,CT04-Terminal,C2,54,1,1,B2,2,13,5,DELIVERY,RTG32,OP2472
2c375751-3592-4e75-9702-5e0f412f4a6d,MSCU5741567,2026-01-22T21:48:00.000000,CT01-A-12-1,A2,41,12,3,B2,95,37,3,RECEIVE,RTG96,OP8942
298e09c5-99ca-445e-bec9-42d3f0678036,HLCU2759104,2026-01-20T09:01:00.000000,CT01-Yard-A,A2,21,23,4,C2,40,15,4,DELIVERY,RTG48,OP2837
9913fa83-c783-4d75-8be3-f857f6eeffa2,HLCU2759104,2026-01-20T09:01:00.000000,CT03-A-01-1,A1,71,28,3,C2,98,30,5,INSPECTION,RTG72,OP5202
e06759af-1130-4135-a20c-76a4495663a6,PONU6140800,2026-01-24T01:15:24.579722,CT03-A-01-1,A2,9,25,1,C1,56,29,4,INSPECTION,RTG98,OP4436
77002717-14ed-4660-b37d-84f5322b66a5,PONU6140800,2026-01-24T02:36:24.904679,CT03-A-01-1,A2,65,34,4,B2,46,22,3,SHIFTING,RTG19,OP2587
86053a72-f2f2-44b5-b57f-bd8bed017dd3,PONU6140800,2026-01-24T23:09:00.000000,CT02-C-20-4,A1,98,20,1,C1,83,29,3,REHANDLE,RTG33,OP7956
f2db1701-713b-4ae8-83ca-e6982cb2f97b,PONU6140800,2026-01-23T15:50:00.000000,CT01-A-12-1,,75,23,1,,67,37,1,SHIFTING,RTG09,OP7282
21b2eb8a-5591-4881-bf32-4dd97829324b,PONU6140800,2026-01-24T01:43:54.241767,CT02-Yard-B,B2,73,15,4,C1,63,20,1,SHIFTING,RTG13,OP4363
82d8dc3d-6bec-410f-9a53-dd439191ac14,HLCU9146695,2026-01-02T19:00:00.000000,CT01-Yard-A,C1,98,19,3,B1,33,39,5,REHANDLE,RTG29,OP7612
